Time,Annotation,Vector-4,,,,Head,,,ChinCenter,,,MouthLowerlipMidbottom,,,MouthLowerlipMidtop,,,NoseBottom,,,NoseTip,,,MouthUpperlipMidtop,,,NoseTop,,,ForeheadCenter,,,MouthLeftcorner,,,LefteyebrowOuter,,,NoseTopleft,,,NoseBottomleft,,,LefteyeInnercorner,,,LefteyebrowCenter,,,LefteyeMidtop,,,LefteyebrowInner,,,LeftcheekCenter,,,Leftcheekbone,,,LefteyeOutercorner,,,Rightcheekbone,,,MouthRightcorner,,,RighteyeMidtop,,,RighteyebrowOuter,,,NoseTopright,,,NoseBottomright,,,RighteyebrowInner,,,RighteyeInnercorner,,,RighteyebrowCenter,,,RightcheekCenter,,,MouthUpperlipMidbottom,,,RighteyeMidbottom,,,LefteyeMidbottom,,,RighteyeOutercorner,,,LowerjawLeftend,,,
T,A,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
21:09:27,,0.9574129,-0.09319074,0.272478,0.02078037,-0.000529262,0.2295447,0.9358643,-0.001229903,-0.03410931,0.4027535,-0.000681872,-0.009929616,0.3932893,-0.0003793945,0.0004180709,0.3927513,-9.837492E-06,0.02523551,0.3902103,1.07981E-05,0.03969,0.3764903,4.173045E-05,0.0108271,0.3884697,-2.142222E-05,0.07756626,0.3980755,8.306053E-06,0.1223889,0.3977776,-0.02547182,0.001820228,0.4051398,-0.0594086,0.08241604,0.4243668,-0.01238437,0.06867111,0.4072775,-0.01731832,0.02806797,0.3995048,-0.02052514,0.07303756,0.4138469,-0.0404989,0.09289066,0.4059487,-0.03047466,0.0767106,0.4096504,-0.01802928,0.08713073,0.4007036,-0.06022684,0.01946608,0.4267486,-0.05785607,0.05053299,0.4209541,-0.04678327,0.0729465,0.4176443,0.05766091,0.05102193,0.4211041,0.02547074,0.002987333,0.4055294,0.03079552,0.07751639,0.409594,0.0599555,0.08299654,0.4247085,0.01246535,0.06870206,0.407307,0.01724315,0.02829639,0.3995924,0.0188352,0.08913402,0.4005293,0.02072059,0.07330035,0.4137049,0.04270827,0.09480827,0.4064675,0.0594857,0.01997893,0.4266813,4.844667E-05,0.001609796,0.3921548,0.03158469,0.06973282,0.4119192,-0.03137903,0.06978669,0.41184,0.04682804,0.07321438,0.4175993,-0.06031128,-0.01217851,0.4665619,
21:09:27,,0.936333,-0.08695737,0.3397264,0.01746303,-0.005696555,0.2308893,0.9375893,-0.0005355571,-0.03417114,0.4028432,-0.0003116592,-0.009679475,0.3935927,-0.0001763011,0.0005997424,0.3932435,-1.912875E-05,0.02522723,0.3904532,8.618663E-06,0.03970375,0.376524,1.572343E-05,0.0108565,0.3889028,-1.974198E-05,0.07768113,0.3981177,7.397838E-06,0.1225367,0.3978142,-0.02586615,0.001863198,0.4057976,-0.05955978,0.08248062,0.4245367,-0.01242803,0.06862516,0.4072979,-0.01747507,0.02816815,0.3998057,-0.02056652,0.0730154,0.4138576,-0.04108884,0.09328173,0.4061539,-0.03051057,0.07668079,0.409687,-0.01834476,0.08772409,0.400764,-0.06024029,0.01937751,0.4267625,-0.05786401,0.0505418,0.4209924,-0.04681483,0.07293495,0.4176791,0.05772498,0.05087173,0.4211022,0.02588113,0.002733838,0.4059584,0.03073503,0.07730824,0.4096288,0.05998296,0.08291798,0.424805,0.01249113,0.06864737,0.4073209,0.01740061,0.02833035,0.3998481,0.01895839,0.08925942,0.4006317,0.02072649,0.07319693,0.4137355,0.04279172,0.09474078,0.4065544,0.05977825,0.01977563,0.426769,1.93288E-05,0.001624979,0.3927292,0.03152325,0.06963195,0.4119184,-0.0313822,0.06975981,0.4118401,0.04681981,0.07314688,0.4176578,-0.06011869,-0.01227783,0.4663888,
21:09:27,,0.936333,-0.08695737,0.3397264,0.01746303,-0.005696555,0.2308893,0.9375893,-0.0005355571,-0.03417114,0.4028432,-0.0003116592,-0.009679475,0.3935927,-0.0001763011,0.0005997424,0.3932435,-1.912875E-05,0.02522723,0.3904532,8.618663E-06,0.03970375,0.376524,1.572343E-05,0.0108565,0.3889028,-1.974198E-05,0.07768113,0.3981177,7.397838E-06,0.1225367,0.3978142,-0.02586615,0.001863198,0.4057976,-0.05955978,0.08248062,0.4245367,-0.01242803,0.06862516,0.4072979,-0.01747507,0.02816815,0.3998057,-0.02056652,0.0730154,0.4138576,-0.04108884,0.09328173,0.4061539,-0.03051057,0.07668079,0.409687,-0.01834476,0.08772409,0.400764,-0.06024029,0.01937751,0.4267625,-0.05786401,0.0505418,0.4209924,-0.04681483,0.07293495,0.4176791,0.05772498,0.05087173,0.4211022,0.02588113,0.002733838,0.4059584,0.03073503,0.07730824,0.4096288,0.05998296,0.08291798,0.424805,0.01249113,0.06864737,0.4073209,0.01740061,0.02833035,0.3998481,0.01895839,0.08925942,0.4006317,0.02072649,0.07319693,0.4137355,0.04279172,0.09474078,0.4065544,0.05977825,0.01977563,0.426769,1.93288E-05,0.001624979,0.3927292,0.03152325,0.06963195,0.4119184,-0.0313822,0.06975981,0.4118401,0.04681981,0.07314688,0.4176578,-0.06011869,-0.01227783,0.4663888,
21:09:28,,0.9244391,-0.07617806,0.3730512,0.02102225,-0.008964931,0.2312264,0.9382082,-9.008138E-05,-0.03411615,0.4028238,-8.588652E-05,-0.009873243,0.3932534,-5.968542E-05,0.0004124068,0.3927236,-4.119879E-05,0.02514133,0.3902237,8.662814E-06,0.0396796,0.3764965,-2.324999E-05,0.01065697,0.388471,-1.827867E-05,0.07772855,0.3981347,6.662854E-06,0.1226035,0.3978293,-0.02535373,0.001367696,0.4052967,-0.0596206,0.08257924,0.4245542,-0.01243889,0.06862147,0.4073,-0.01740304,0.02795837,0.3996345,-0.02058787,0.07308108,0.4138348,-0.04132951,0.09354728,0.406212,-0.03057467,0.07683832,0.4096741,-0.01847441,0.0880044,0.400732,-0.05994366,0.01904029,0.4267336,-0.05782804,0.05035127,0.4209686,-0.04682889,0.07298566,0.4176552,0.05774552,0.05056125,0.4210418,0.02532391,0.002130594,0.405062,0.03076565,0.07738612,0.4096208,0.05999425,0.0829598,0.4247934,0.01249593,0.06863639,0.4073194,0.01729514,0.02808202,0.3995967,0.01901145,0.08935544,0.400616,0.02073067,0.07323387,0.4137253,0.04283316,0.09482574,0.4065642,0.05969992,0.01941089,0.4267189,-2.526765E-05,0.001411064,0.3921629,0.03154897,0.06966597,0.4119169,-0.03142884,0.06979818,0.411846,0.0468273,0.07317148,0.4176405,-0.05994359,-0.01237516,0.4662539,
21:09:28,,0.9244391,-0.07617806,0.3730512,0.02102225,-0.008964931,0.2312264,0.9382082,-9.008138E-05,-0.03411615,0.4028238,-8.588652E-05,-0.009873243,0.3932534,-5.968542E-05,0.0004124068,0.3927236,-4.119879E-05,0.02514133,0.3902237,8.662814E-06,0.0396796,0.3764965,-2.324999E-05,0.01065697,0.388471,-1.827867E-05,0.07772855,0.3981347,6.662854E-06,0.1226035,0.3978293,-0.02535373,0.001367696,0.4052967,-0.0596206,0.08257924,0.4245542,-0.01243889,0.06862147,0.4073,-0.01740304,0.02795837,0.3996345,-0.02058787,0.07308108,0.4138348,-0.04132951,0.09354728,0.406212,-0.03057467,0.07683832,0.4096741,-0.01847441,0.0880044,0.400732,-0.05994366,0.01904029,0.4267336,-0.05782804,0.05035127,0.4209686,-0.04682889,0.07298566,0.4176552,0.05774552,0.05056125,0.4210418,0.02532391,0.002130594,0.405062,0.03076565,0.07738612,0.4096208,0.05999425,0.0829598,0.4247934,0.01249593,0.06863639,0.4073194,0.01729514,0.02808202,0.3995967,0.01901145,0.08935544,0.400616,0.02073067,0.07323387,0.4137253,0.04283316,0.09482574,0.4065642,0.05969992,0.01941089,0.4267189,-2.526765E-05,0.001411064,0.3921629,0.03154897,0.06966597,0.4119169,-0.03142884,0.06979818,0.411846,0.0468273,0.07317148,0.4176405,-0.05994359,-0.01237516,0.4662539,
21:09:28,,0.9244391,-0.07617806,0.3730512,0.02102225,-0.008964931,0.2312264,0.9382082,-9.008138E-05,-0.03411615,0.4028238,-8.588652E-05,-0.009873243,0.3932534,-5.968542E-05,0.0004124068,0.3927236,-4.119879E-05,0.02514133,0.3902237,8.662814E-06,0.0396796,0.3764965,-2.324999E-05,0.01065697,0.388471,-1.827867E-05,0.07772855,0.3981347,6.662854E-06,0.1226035,0.3978293,-0.02535373,0.001367696,0.4052967,-0.0596206,0.08257924,0.4245542,-0.01243889,0.06862147,0.4073,-0.01740304,0.02795837,0.3996345,-0.02058787,0.07308108,0.4138348,-0.04132951,0.09354728,0.406212,-0.03057467,0.07683832,0.4096741,-0.01847441,0.0880044,0.400732,-0.05994366,0.01904029,0.4267336,-0.05782804,0.05035127,0.4209686,-0.04682889,0.07298566,0.4176552,0.05774552,0.05056125,0.4210418,0.02532391,0.002130594,0.405062,0.03076565,0.07738612,0.4096208,0.05999425,0.0829598,0.4247934,0.01249593,0.06863639,0.4073194,0.01729514,0.02808202,0.3995967,0.01901145,0.08935544,0.400616,0.02073067,0.07323387,0.4137253,0.04283316,0.09482574,0.4065642,0.05969992,0.01941089,0.4267189,-2.526765E-05,0.001411064,0.3921629,0.03154897,0.06966597,0.4119169,-0.03142884,0.06979818,0.411846,0.0468273,0.07317148,0.4176405,-0.05994359,-0.01237516,0.4662539,
21:09:28,,0.9264438,-0.0992944,0.3626909,0.01725599,-0.01937834,0.2384524,0.943071,0.001966381,-0.03735757,0.4056707,0.001062841,-0.01450119,0.3943722,0.00058204,-0.003967293,0.3930404,-0.0001174588,0.02474336,0.3897614,1.1135E-05,0.0396203,0.3764077,-0.0001176951,0.01005754,0.3877506,-1.57002E-05,0.07768699,0.3981175,5.629023E-06,0.1225791,0.3978161,-0.02433469,-0.002463088,0.4062724,-0.05959428,0.08290976,0.4242848,-0.01239815,0.06872936,0.4072682,-0.01743736,0.02711572,0.3993814,-0.02060277,0.07343554,0.4137049,-0.04124082,0.09398662,0.4060606,-0.03080238,0.07764117,0.4095384,-0.01841443,0.08806988,0.4004579,-0.05887375,0.01658156,0.4270077,-0.0577075,0.04966426,0.4209163,-0.04683061,0.07324826,0.4174718,0.05797395,0.04996268,0.4207902,0.02463207,-0.00103509,0.4047018,0.03109197,0.07839757,0.4094723,0.05994817,0.08339269,0.4244257,0.01245282,0.06877776,0.4072623,0.01719329,0.02733046,0.3988684,0.01889394,0.089449,0.4002153,0.02072698,0.07372913,0.4135826,0.04272377,0.09539787,0.4063152,0.0601497,0.01784086,0.4265305,-0.0001032223,0.0007362082,0.3910476,0.03186747,0.07014143,0.4119043,-0.03164195,0.07003476,0.4118736,0.04688499,0.07349702,0.4173755,-0.05923859,-0.01384331,0.4667861,
21:09:28,,0.9264438,-0.0992944,0.3626909,0.01725599,-0.01937834,0.2384524,0.943071,0.001966381,-0.03735757,0.4056707,0.001062841,-0.01450119,0.3943722,0.00058204,-0.003967293,0.3930404,-0.0001174588,0.02474336,0.3897614,1.1135E-05,0.0396203,0.3764077,-0.0001176951,0.01005754,0.3877506,-1.57002E-05,0.07768699,0.3981175,5.629023E-06,0.1225791,0.3978161,-0.02433469,-0.002463088,0.4062724,-0.05959428,0.08290976,0.4242848,-0.01239815,0.06872936,0.4072682,-0.01743736,0.02711572,0.3993814,-0.02060277,0.07343554,0.4137049,-0.04124082,0.09398662,0.4060606,-0.03080238,0.07764117,0.4095384,-0.01841443,0.08806988,0.4004579,-0.05887375,0.01658156,0.4270077,-0.0577075,0.04966426,0.4209163,-0.04683061,0.07324826,0.4174718,0.05797395,0.04996268,0.4207902,0.02463207,-0.00103509,0.4047018,0.03109197,0.07839757,0.4094723,0.05994817,0.08339269,0.4244257,0.01245282,0.06877776,0.4072623,0.01719329,0.02733046,0.3988684,0.01889394,0.089449,0.4002153,0.02072698,0.07372913,0.4135826,0.04272377,0.09539787,0.4063152,0.0601497,0.01784086,0.4265305,-0.0001032223,0.0007362082,0.3910476,0.03186747,0.07014143,0.4119043,-0.03164195,0.07003476,0.4118736,0.04688499,0.07349702,0.4173755,-0.05923859,-0.01384331,0.4667861,
21:09:28,,0.9244502,-0.1339089,0.3565349,-0.01852336,-0.02413394,0.2468955,0.9469888,0.002317058,-0.04041145,0.4081937,0.001207389,-0.01789776,0.3958119,0.0006117977,-0.007139398,0.3940305,-0.0001817903,0.02462761,0.3896521,1.243664E-05,0.03961325,0.3763887,-0.0002256996,0.01005236,0.3876576,-1.714775E-05,0.07761808,0.3980918,6.282904E-06,0.1225191,0.3977959,-0.02459665,-0.003797762,0.4076736,-0.05957038,0.08334313,0.4239468,-0.01235339,0.06887832,0.4072223,-0.01750024,0.02698326,0.3993197,-0.02062497,0.07389406,0.413537,-0.04116666,0.09458379,0.4058782,-0.03110028,0.07868112,0.4093646,-0.01835277,0.08818731,0.4001069,-0.05883404,0.01587789,0.4270549,-0.05776271,0.04977513,0.420884,-0.04683507,0.07358827,0.4172359,0.05819698,0.04995187,0.4205651,0.02469037,-0.002295102,0.4050191,0.03119263,0.07877921,0.4094022,0.05987015,0.08352115,0.4242178,0.01242416,0.06886718,0.4072264,0.01716399,0.02717979,0.3985099,0.0186743,0.08924329,0.4000071,0.02070794,0.07392095,0.4135249,0.04247823,0.09544561,0.4061019,0.06069702,0.01739025,0.4260714,-0.0002119485,0.0006804319,0.390846,0.03199032,0.07033132,0.4118931,-0.03192468,0.07033953,0.4119026,0.04689449,0.07362166,0.4172623,-0.05922538,-0.01477615,0.4676158,
21:09:28,,0.9244502,-0.1339089,0.3565349,-0.01852336,-0.02413394,0.2468955,0.9469888,0.002317058,-0.04041145,0.4081937,0.001207389,-0.01789776,0.3958119,0.0006117977,-0.007139398,0.3940305,-0.0001817903,0.02462761,0.3896521,1.243664E-05,0.03961325,0.3763887,-0.0002256996,0.01005236,0.3876576,-1.714775E-05,0.07761808,0.3980918,6.282904E-06,0.1225191,0.3977959,-0.02459665,-0.003797762,0.4076736,-0.05957038,0.08334313,0.4239468,-0.01235339,0.06887832,0.4072223,-0.01750024,0.02698326,0.3993197,-0.02062497,0.07389406,0.413537,-0.04116666,0.09458379,0.4058782,-0.03110028,0.07868112,0.4093646,-0.01835277,0.08818731,0.4001069,-0.05883404,0.01587789,0.4270549,-0.05776271,0.04977513,0.420884,-0.04683507,0.07358827,0.4172359,0.05819698,0.04995187,0.4205651,0.02469037,-0.002295102,0.4050191,0.03119263,0.07877921,0.4094022,0.05987015,0.08352115,0.4242178,0.01242416,0.06886718,0.4072264,0.01716399,0.02717979,0.3985099,0.0186743,0.08924329,0.4000071,0.02070794,0.07392095,0.4135249,0.04247823,0.09544561,0.4061019,0.06069702,0.01739025,0.4260714,-0.0002119485,0.0006804319,0.390846,0.03199032,0.07033132,0.4118931,-0.03192468,0.07033953,0.4119026,0.04689449,0.07362166,0.4172623,-0.05922538,-0.01477615,0.4676158,
21:09:28,,0.9221654,-0.149153,0.3560915,-0.02372877,-0.02494927,0.250116,0.9489724,0.00205138,-0.04112784,0.4087871,0.000999781,-0.01908488,0.3958694,0.0004472505,-0.00821109,0.3937849,-0.0002345601,0.02457646,0.3893906,1.348323E-05,0.03958428,0.3763475,-0.0003126208,0.009969838,0.3872137,-1.744221E-05,0.07760651,0.3980877,6.343084E-06,0.1225037,0.3977923,-0.02429746,-0.004498054,0.4077814,-0.05955376,0.08333507,0.4239287,-0.01234963,0.06888879,0.40722,-0.01744768,0.02678414,0.3990806,-0.02062035,0.07389553,0.4135362,-0.04110157,0.09453936,0.405856,-0.03109572,0.0786823,0.4093609,-0.01831896,0.08812286,0.4001009,-0.0587992,0.01562094,0.4269882,-0.05774292,0.04978067,0.4208146,-0.04683165,0.07358886,0.4172327,0.05818973,0.04995969,0.4204438,0.02411878,-0.002684832,0.404484,0.03118476,0.07875659,0.4094051,0.05986945,0.08351044,0.4242241,0.01242555,0.06886566,0.4072249,0.01700397,0.02701844,0.3981356,0.01866634,0.08922563,0.4000141,0.0207075,0.07391005,0.4135281,0.04247481,0.09542808,0.4061042,0.06057531,0.01731865,0.4257618,-0.0003017134,0.0006026651,0.3902177,0.03198506,0.07032103,0.4118913,-0.03192453,0.07034189,0.4119019,0.04689287,0.0736144,0.4172678,-0.05929951,-0.0150106,0.4679247,
21:09:28,,0.9221654,-0.149153,0.3560915,-0.02372877,-0.02494927,0.250116,0.9489724,0.00205138,-0.04112784,0.4087871,0.000999781,-0.01908488,0.3958694,0.0004472505,-0.00821109,0.3937849,-0.0002345601,0.02457646,0.3893906,1.348323E-05,0.03958428,0.3763475,-0.0003126208,0.009969838,0.3872137,-1.744221E-05,0.07760651,0.3980877,6.343084E-06,0.1225037,0.3977923,-0.02429746,-0.004498054,0.4077814,-0.05955376,0.08333507,0.4239287,-0.01234963,0.06888879,0.40722,-0.01744768,0.02678414,0.3990806,-0.02062035,0.07389553,0.4135362,-0.04110157,0.09453936,0.405856,-0.03109572,0.0786823,0.4093609,-0.01831896,0.08812286,0.4001009,-0.0587992,0.01562094,0.4269882,-0.05774292,0.04978067,0.4208146,-0.04683165,0.07358886,0.4172327,0.05818973,0.04995969,0.4204438,0.02411878,-0.002684832,0.404484,0.03118476,0.07875659,0.4094051,0.05986945,0.08351044,0.4242241,0.01242555,0.06886566,0.4072249,0.01700397,0.02701844,0.3981356,0.01866634,0.08922563,0.4000141,0.0207075,0.07391005,0.4135281,0.04247481,0.09542808,0.4061042,0.06057531,0.01731865,0.4257618,-0.0003017134,0.0006026651,0.3902177,0.03198506,0.07032103,0.4118913,-0.03192453,0.07034189,0.4119019,0.04689287,0.0736144,0.4172678,-0.05929951,-0.0150106,0.4679247,
21:09:28,,0.9221654,-0.149153,0.3560915,-0.02372877,-0.02494927,0.250116,0.9489724,0.00205138,-0.04112784,0.4087871,0.000999781,-0.01908488,0.3958694,0.0004472505,-0.00821109,0.3937849,-0.0002345601,0.02457646,0.3893906,1.348323E-05,0.03958428,0.3763475,-0.0003126208,0.009969838,0.3872137,-1.744221E-05,0.07760651,0.3980877,6.343084E-06,0.1225037,0.3977923,-0.02429746,-0.004498054,0.4077814,-0.05955376,0.08333507,0.4239287,-0.01234963,0.06888879,0.40722,-0.01744768,0.02678414,0.3990806,-0.02062035,0.07389553,0.4135362,-0.04110157,0.09453936,0.405856,-0.03109572,0.0786823,0.4093609,-0.01831896,0.08812286,0.4001009,-0.0587992,0.01562094,0.4269882,-0.05774292,0.04978067,0.4208146,-0.04683165,0.07358886,0.4172327,0.05818973,0.04995969,0.4204438,0.02411878,-0.002684832,0.404484,0.03118476,0.07875659,0.4094051,0.05986945,0.08351044,0.4242241,0.01242555,0.06886566,0.4072249,0.01700397,0.02701844,0.3981356,0.01866634,0.08922563,0.4000141,0.0207075,0.07391005,0.4135281,0.04247481,0.09542808,0.4061042,0.06057531,0.01731865,0.4257618,-0.0003017134,0.0006026651,0.3902177,0.03198506,0.07032103,0.4118913,-0.03192453,0.07034189,0.4119019,0.04689287,0.0736144,0.4172678,-0.05929951,-0.0150106,0.4679247,
21:09:28,,0.9178894,-0.1367313,0.3717414,-0.02433255,-0.0220484,0.2482502,0.9485461,0.0009469688,-0.04154923,0.4089881,0.0002700657,-0.01849622,0.3967495,-4.303737E-05,-0.007654026,0.3951375,-0.0002334034,0.02482774,0.3899715,8.43012E-06,0.03963492,0.3764487,-0.0003716545,0.01060074,0.3882519,-1.040344E-05,0.0778551,0.3981784,1.624243E-06,0.1228234,0.397871,-0.0260296,-0.00200796,0.4092828,-0.0597605,0.08339372,0.4241819,-0.01242148,0.06882482,0.4072534,-0.01760521,0.02762252,0.3996547,-0.02067502,0.07383481,0.413562,-0.04190712,0.09503026,0.4061466,-0.03112447,0.07857209,0.409422,-0.01880076,0.08899362,0.4002027,-0.05946224,0.01717876,0.4270884,-0.05780558,0.05065503,0.4209382,-0.04687389,0.07355036,0.4172955,0.05813564,0.0501444,0.4205806,0.02508323,-0.001819127,0.4059139,0.03115016,0.07846791,0.4094839,0.06004066,0.08347794,0.4245087,0.01249379,0.06873087,0.4072663,0.01725265,0.02750183,0.3989294,0.01920699,0.08990535,0.4002799,0.02075476,0.07375582,0.4135783,0.04303833,0.09570276,0.4064855,0.06036619,0.01752898,0.4260424,-0.0003975323,0.001246149,0.3916499,0.03190211,0.0701582,0.4118953,-0.03191103,0.07028478,0.4118986,0.04690839,0.0735168,0.4173778,-0.05973359,-0.01470584,0.468307,
21:09:28,,0.9178894,-0.1367313,0.3717414,-0.02433255,-0.0220484,0.2482502,0.9485461,0.0009469688,-0.04154923,0.4089881,0.0002700657,-0.01849622,0.3967495,-4.303737E-05,-0.007654026,0.3951375,-0.0002334034,0.02482774,0.3899715,8.43012E-06,0.03963492,0.3764487,-0.0003716545,0.01060074,0.3882519,-1.040344E-05,0.0778551,0.3981784,1.624243E-06,0.1228234,0.397871,-0.0260296,-0.00200796,0.4092828,-0.0597605,0.08339372,0.4241819,-0.01242148,0.06882482,0.4072534,-0.01760521,0.02762252,0.3996547,-0.02067502,0.07383481,0.413562,-0.04190712,0.09503026,0.4061466,-0.03112447,0.07857209,0.409422,-0.01880076,0.08899362,0.4002027,-0.05946224,0.01717876,0.4270884,-0.05780558,0.05065503,0.4209382,-0.04687389,0.07355036,0.4172955,0.05813564,0.0501444,0.4205806,0.02508323,-0.001819127,0.4059139,0.03115016,0.07846791,0.4094839,0.06004066,0.08347794,0.4245087,0.01249379,0.06873087,0.4072663,0.01725265,0.02750183,0.3989294,0.01920699,0.08990535,0.4002799,0.02075476,0.07375582,0.4135783,0.04303833,0.09570276,0.4064855,0.06036619,0.01752898,0.4260424,-0.0003975323,0.001246149,0.3916499,0.03190211,0.0701582,0.4118953,-0.03191103,0.07028478,0.4118986,0.04690839,0.0735168,0.4173778,-0.05973359,-0.01470584,0.468307,
21:09:28,,0.9205444,-0.1317694,0.3673751,-0.0164442,-0.02339,0.2478706,0.9494132,0.0008798381,-0.04042932,0.4080849,0.0002226125,-0.01771411,0.3960383,-8.387371E-05,-0.00695497,0.3944551,-0.0002863141,0.02470293,0.3898695,9.445638E-06,0.03961104,0.3764122,-0.0004373472,0.01022911,0.3880609,-8.835475E-06,0.07783123,0.398169,5.470474E-07,0.1227993,0.3978631,-0.02554716,-0.003336792,0.4089717,-0.05969882,0.08342505,0.4240721,-0.01240035,0.0688501,0.4072404,-0.01770608,0.02719906,0.3995867,-0.02066188,0.07390308,0.413536,-0.04166864,0.09495624,0.4060434,-0.03114938,0.07871905,0.4093854,-0.01868534,0.08880056,0.4001327,-0.05953268,0.01636359,0.4271626,-0.05782781,0.05015602,0.4209326,-0.04686243,0.07359909,0.4172514,0.05816601,0.05002208,0.4205673,0.02462604,-0.00193586,0.4050971,0.03128543,0.07884569,0.4094367,0.06005956,0.0836604,0.4244125,0.01248222,0.06876834,0.4072511,0.0171862,0.02730823,0.3986734,0.01924692,0.09005174,0.400163,0.02076394,0.07393796,0.4135272,0.04311935,0.09601664,0.4064635,0.06044742,0.01752922,0.4259083,-0.0004446235,0.0008768345,0.3913658,0.03202043,0.07032945,0.4118934,-0.0319461,0.07033496,0.411903,0.04693724,0.07363728,0.4172867,-0.05968807,-0.01457363,0.4680524,
21:09:28,,0.9205444,-0.1317694,0.3673751,-0.0164442,-0.02339,0.2478706,0.9494132,0.0008798381,-0.04042932,0.4080849,0.0002226125,-0.01771411,0.3960383,-8.387371E-05,-0.00695497,0.3944551,-0.0002863141,0.02470293,0.3898695,9.445638E-06,0.03961104,0.3764122,-0.0004373472,0.01022911,0.3880609,-8.835475E-06,0.07783123,0.398169,5.470474E-07,0.1227993,0.3978631,-0.02554716,-0.003336792,0.4089717,-0.05969882,0.08342505,0.4240721,-0.01240035,0.0688501,0.4072404,-0.01770608,0.02719906,0.3995867,-0.02066188,0.07390308,0.413536,-0.04166864,0.09495624,0.4060434,-0.03114938,0.07871905,0.4093854,-0.01868534,0.08880056,0.4001327,-0.05953268,0.01636359,0.4271626,-0.05782781,0.05015602,0.4209326,-0.04686243,0.07359909,0.4172514,0.05816601,0.05002208,0.4205673,0.02462604,-0.00193586,0.4050971,0.03128543,0.07884569,0.4094367,0.06005956,0.0836604,0.4244125,0.01248222,0.06876834,0.4072511,0.0171862,0.02730823,0.3986734,0.01924692,0.09005174,0.400163,0.02076394,0.07393796,0.4135272,0.04311935,0.09601664,0.4064635,0.06044742,0.01752922,0.4259083,-0.0004446235,0.0008768345,0.3913658,0.03202043,0.07032945,0.4118934,-0.0319461,0.07033496,0.411903,0.04693724,0.07363728,0.4172867,-0.05968807,-0.01457363,0.4680524,
21:09:28,,0.9205444,-0.1317694,0.3673751,-0.0164442,-0.02339,0.2478706,0.9494132,0.0008798381,-0.04042932,0.4080849,0.0002226125,-0.01771411,0.3960383,-8.387371E-05,-0.00695497,0.3944551,-0.0002863141,0.02470293,0.3898695,9.445638E-06,0.03961104,0.3764122,-0.0004373472,0.01022911,0.3880609,-8.835475E-06,0.07783123,0.398169,5.470474E-07,0.1227993,0.3978631,-0.02554716,-0.003336792,0.4089717,-0.05969882,0.08342505,0.4240721,-0.01240035,0.0688501,0.4072404,-0.01770608,0.02719906,0.3995867,-0.02066188,0.07390308,0.413536,-0.04166864,0.09495624,0.4060434,-0.03114938,0.07871905,0.4093854,-0.01868534,0.08880056,0.4001327,-0.05953268,0.01636359,0.4271626,-0.05782781,0.05015602,0.4209326,-0.04686243,0.07359909,0.4172514,0.05816601,0.05002208,0.4205673,0.02462604,-0.00193586,0.4050971,0.03128543,0.07884569,0.4094367,0.06005956,0.0836604,0.4244125,0.01248222,0.06876834,0.4072511,0.0171862,0.02730823,0.3986734,0.01924692,0.09005174,0.400163,0.02076394,0.07393796,0.4135272,0.04311935,0.09601664,0.4064635,0.06044742,0.01752922,0.4259083,-0.0004446235,0.0008768345,0.3913658,0.03202043,0.07032945,0.4118934,-0.0319461,0.07033496,0.411903,0.04693724,0.07363728,0.4172867,-0.05968807,-0.01457363,0.4680524,
21:09:28,,0.9203652,-0.1266115,0.3697104,-0.01454761,-0.02277142,0.2467737,0.9498557,0.000412666,-0.03967762,0.4074191,-9.144789E-05,-0.01669089,0.3956189,-0.0002951006,-0.006002262,0.3941576,-0.000313582,0.02472244,0.389896,9.037261E-06,0.03961184,0.376417,-0.0004928844,0.01021213,0.3880817,-7.244394E-06,0.07786136,0.39818,-6.513069E-07,0.1228366,0.3978725,-0.02562249,-0.003144063,0.4088031,-0.05969506,0.08338863,0.4240923,-0.01240508,0.06883571,0.4072438,-0.0177403,0.0272073,0.3996293,-0.02065852,0.07386789,0.4135487,-0.04165266,0.09489487,0.40605,-0.0311246,0.07863837,0.4093976,-0.01869458,0.08879344,0.4001567,-0.05972594,0.01647281,0.427211,-0.05785269,0.0501114,0.4209545,-0.04686076,0.07357279,0.4172686,0.05814038,0.05001649,0.4205743,0.02444688,-0.001550045,0.4047238,0.03130075,0.07883881,0.4094485,0.06010701,0.08368465,0.4244685,0.01249494,0.06874047,0.4072579,0.01716504,0.02734101,0.398697,0.01937789,0.09022899,0.4002095,0.02077775,0.07393081,0.413531,0.04327874,0.09614333,0.4065576,0.06033338,0.01771624,0.4258142,-0.0005053214,0.0008686028,0.3914146,0.03202016,0.07031815,0.4118942,-0.03192402,0.07031201,0.4119003,0.0469465,0.07363375,0.4172986,-0.05981458,-0.01431421,0.4679628,
